DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2020,66.51,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2021,81.80,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2022,59.27,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2023,120.87,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2017,22.12,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2018,28.50,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2019,5.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2020,6.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2021,6.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2022,12.39,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2023,5.20,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2017,8.38,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2018,6.13,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2019,5.73,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2020,5.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2021,7.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2022,6.23,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2023,6.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2016,2.46,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2017,2.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2018,2.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2019,1.88,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2020,1.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2021,2.24,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2022,3.19,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2023,2.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2016,66.83,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2017,64.78,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2018,69.76,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2019,71.77,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2020,73.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2021,66.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2022,66.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2023,73.36,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2016,3.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2017,2.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2018,3.52,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2019,3.57,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2020,3.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2021,4.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2022,3.69,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2023,3.78,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2016,21.60,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2017,18.32,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2018,12.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2019,19.26,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2020,13.26,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2021,22.59,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2022,30.73,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2023,22.38,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2016,11.85,,
